dt_sale;id_sku;ds_sku;ds_category;ds_product_line;ds_brand_segment;ds_tecnology;qt_sale;vl_sale_price
2021-06-01 00:00:00;34;Max;Price Sneakers;Sneakers;Core;UltraFoam;178101;1711552,992
2021-06-01 00:00:00;35;Classic Price;Price Sneakers;Sneakers;Core;UltraFoam;29398;313090,2249
2021-06-01 00:00:00;36;Hawaii;Price Sneakers;Sneakers;Core;AeroKnit;26847;456131,1536
2021-06-01 00:00:00;37;Top Sport;Price Sneakers;Sneakers;Core;AeroKnit;15763;206654,2956
2021-06-01 00:00:00;38;Comfort;Universe Sandals;Sandals;Core;DuraFlex;18365;321768,1972
2021-06-01 00:00:00;39;Hawaii;Universe Sandals;Sandals;Core;NanoMesh;10890;247973,6346
2021-07-01 00:00:00;1;AeroJet;Aero Boot;Boot;Target;NanoMesh;28998;709307,7111
2021-07-01 00:00:00;2;FlyQuest;Aero Boot;Boot;Target;LiteWeave;24142;706421,5851
2021-07-01 00:00:00;3;AirVoyager;Aero Boot;Boot;Target;AeroKnit;12149;306888,0675
2021-07-01 00:00:00;4;Classic;Classic Sneaker;Sneaker;Target;PowerKnit;156519;3125693,071
2021-07-01 00:00:00;5;Brand Classic;Classic Sneaker;Sneaker;Target;PowerKnit;48110;1222485,791
2021-07-01 00:00:00;6;National Classic;Classic Sneaker;Sneaker;Target;BioSole;28599;554833,1196
2021-07-01 00:00:00;7;Hold Line;Designed Shoes;Shoes;Core;DynaFit;2135;44174,41461
2021-07-01 00:00:00;8;High Bys;Designed Shoes;Shoes;Core;DynaFit;1916;77864,15588
2021-07-01 00:00:00;9;High Iris;Designed Shoes;Shoes;Core;DynaFit;1584;45294,25204
2021-07-01 00:00:00;10;Cone Stars;Designed Shoes;Shoes;Core;AirVent;773;41458,99272
2021-07-01 00:00:00;11;Wave;Infinity Boot;Boot;Target;AeroKnit;46419;1029580,695
2021-07-01 00:00:00;12;Athena II;Infinity Boot;Boot;Target;LiteWeave;39168;1054019,374
2021-07-01 00:00:00;13;Hiking;Infinity Boot;Boot;Target;AeroKnit;38460;971134,5294
2021-07-01 00:00:00;14;Zeus;Infinity Boot;Boot;Target;LiteWeave;23211;586082,073
2021-07-01 00:00:00;15;Air;Infinity Boot;Boot;Target;LiteWeave;7768;130124,8161
2021-07-01 00:00:00;16;Nautical Classic;Innovation Shoes;Shoes;Core;AeroKnit;150762;3143400,907
2021-07-01 00:00:00;17;Nautical Max Force;Innovation Shoes;Shoes;Core;AeroKnit;136435;2474938,98
2021-07-01 00:00:00;19;Mandala Life;Innovation Shoes;Shoes;Core;AeroKnit;100605;2034251,07
2021-07-01 00:00:00;20;Merlin;Innovation Shoes;Shoes;Core;AeroKnit;91700;2043096,024
2021-07-01 00:00:00;21;Fusion;Innovation Shoes;Shoes;Core;LiteWeave;78303;1699960,21
2021-07-01 00:00:00;22;MachinaMetal;Metal Sandal;Sandals;Core;UltraFoam;281514;3876455,598
2021-07-01 00:00:00;23;SteelEngineer;Metal Sandal;Sandals;Core;NanoMesh;84629;1666346,119
2021-07-01 00:00:00;24;TitaniumTech;Metal Sandal;Sandals;Core;NanoMesh;87888;1519595,391
2021-07-01 00:00:00;25;AlloyInnovate;Metal Sandal;Sandals;Core;NanoMesh;36452;553715,0061
2021-07-01 00:00:00;26;SteelTech;Metal Shoes;Shoes;Core;NanoMesh;143886;2415856,592
2021-07-01 00:00:00;27;AlloyMaster;Metal Shoes;Shoes;Core;AeroKnit;97804;2028466,27
2021-07-01 00:00:00;28;MetalForge;Metal Shoes;Shoes;Core;NanoMesh;20606;388024,3023
2021-07-01 00:00:00;29;IronCraft;Metal Shoes;Shoes;Core;PowerKnit;16035;436318,7961
2021-07-01 00:00:00;30;TitaniumTech;Metal Shoes;Shoes;Core;NanoMesh;10267;329378,71
2021-07-01 00:00:00;34;Max;Price Sneakers;Sneakers;Core;UltraFoam;174162;1664989,212
2021-07-01 00:00:00;35;Classic Price;Price Sneakers;Sneakers;Core;UltraFoam;22794;238204,5092
2021-07-01 00:00:00;36;Hawaii;Price Sneakers;Sneakers;Core;AeroKnit;25243;426870,514
2021-07-01 00:00:00;37;Top Sport;Price Sneakers;Sneakers;Core;AeroKnit;15174;198938,3886
2021-07-01 00:00:00;38;Comfort;Universe Sandals;Sandals;Core;DuraFlex;17993;247945,0051
2021-07-01 00:00:00;39;Hawaii;Universe Sandals;Sandals;Core;NanoMesh;10641;256136,0698
2021-08-01 00:00:00;1;AeroJet;Aero Boot;Boot;Target;NanoMesh;28714;676800,2021
2021-08-01 00:00:00;2;FlyQuest;Aero Boot;Boot;Target;LiteWeave;24442;692949,3617
2021-08-01 00:00:00;3;AirVoyager;Aero Boot;Boot;Target;AeroKnit;11703;285914,3829
2021-08-01 00:00:00;4;Classic;Classic Sneaker;Sneaker;Target;PowerKnit;168118;3369103,604
2021-08-01 00:00:00;5;Brand Classic;Classic Sneaker;Sneaker;Target;PowerKnit;51753;1267959,482
2021-08-01 00:00:00;6;National Classic;Classic Sneaker;Sneaker;Target;BioSole;32700;668399,9155
2021-08-01 00:00:00;7;Hold Line;Designed Shoes;Shoes;Core;DynaFit;2621;41265,59659
2021-08-01 00:00:00;8;High Bys;Designed Shoes;Shoes;Core;DynaFit;2408;99765,72025
2021-08-01 00:00:00;9;High Iris;Designed Shoes;Shoes;Core;DynaFit;1989;57246,64637
2021-08-01 00:00:00;10;Cone Stars;Designed Shoes;Shoes;Core;AirVent;1092;58597,19475
2021-08-01 00:00:00;11;Wave;Infinity Boot;Boot;Target;AeroKnit;47412;1023165,536
2021-08-01 00:00:00;12;Athena II;Infinity Boot;Boot;Target;LiteWeave;38760;1006986,083
2021-08-01 00:00:00;13;Hiking;Infinity Boot;Boot;Target;AeroKnit;39191;890047,2733
2021-08-01 00:00:00;14;Zeus;Infinity Boot;Boot;Target;LiteWeave;23551;526376,4429
2021-08-01 00:00:00;15;Air;Infinity Boot;Boot;Target;LiteWeave;7885;160149,7591
2021-08-01 00:00:00;16;Nautical Classic;Innovation Shoes;Shoes;Core;AeroKnit;153511;3174625,756
2021-08-01 00:00:00;17;Nautical Max Force;Innovation Shoes;Shoes;Core;AeroKnit;139602;2750161,36
2021-08-01 00:00:00;19;Mandala Life;Innovation Shoes;Shoes;Core;AeroKnit;106046;2140017,48
2021-08-01 00:00:00;20;Merlin;Innovation Shoes;Shoes;Core;AeroKnit;95434;2267513,655
2021-08-01 00:00:00;21;Fusion;Innovation Shoes;Shoes;Core;LiteWeave;81297;1838133,364
2021-08-01 00:00:00;22;MachinaMetal;Metal Sandal;Sandals;Core;UltraFoam;309863;4313305,789
2021-08-01 00:00:00;23;SteelEngineer;Metal Sandal;Sandals;Core;NanoMesh;85083;1637006,174
2021-08-01 00:00:00;24;TitaniumTech;Metal Sandal;Sandals;Core;NanoMesh;99600;1677264,212
2021-08-01 00:00:00;25;AlloyInnovate;Metal Sandal;Sandals;Core;NanoMesh;40599;611830,3327
2021-08-01 00:00:00;26;SteelTech;Metal Shoes;Shoes;Core;NanoMesh;158654;2636829,859
2021-08-01 00:00:00;27;AlloyMaster;Metal Shoes;Shoes;Core;AeroKnit;108311;2282113,678
2021-08-01 00:00:00;28;MetalForge;Metal Shoes;Shoes;Core;NanoMesh;23267;442546,1208
2021-08-01 00:00:00;29;IronCraft;Metal Shoes;Shoes;Core;PowerKnit;17687;482692,3915
2021-08-01 00:00:00;30;TitaniumTech;Metal Shoes;Shoes;Core;NanoMesh;11507;314274,3004
2021-08-01 00:00:00;34;Max;Price Sneakers;Sneakers;Core;UltraFoam;167694;1621604,719
2021-08-01 00:00:00;35;Classic Price;Price Sneakers;Sneakers;Core;UltraFoam;24702;262586,1959
2021-08-01 00:00:00;36;Hawaii;Price Sneakers;Sneakers;Core;AeroKnit;24383;413544,5791
2021-08-01 00:00:00;37;Top Sport;Price Sneakers;Sneakers;Core;AeroKnit;14692;195561,3464
2021-08-01 00:00:00;38;Comfort;Universe Sandals;Sandals;Core;DuraFlex;17648;484986,5012
2021-08-01 00:00:00;39;Hawaii;Universe Sandals;Sandals;Core;NanoMesh;10454;259155,3524
2021-09-01 00:00:00;1;AeroJet;Aero Boot;Boot;Target;NanoMesh;23661;557691,5195
2021-09-01 00:00:00;2;FlyQuest;Aero Boot;Boot;Target;LiteWeave;20140;600777,296
2021-09-01 00:00:00;3;AirVoyager;Aero Boot;Boot;Target;AeroKnit;10051;248473,2756
2021-09-01 00:00:00;4;Classic;Classic Sneaker;Sneaker;Target;PowerKnit;169871;3441595,658
2021-09-01 00:00:00;5;Brand Classic;Classic Sneaker;Sneaker;Target;PowerKnit;52556;1298669,036
2021-09-01 00:00:00;6;National Classic;Classic Sneaker;Sneaker;Target;BioSole;32995;684987,1126
2021-09-01 00:00:00;7;Hold Line;Designed Shoes;Shoes;Core;DynaFit;3193;74981,19881
2021-09-01 00:00:00;8;High Bys;Designed Shoes;Shoes;Core;DynaFit;2924;128759,9944
2021-09-01 00:00:00;9;High Iris;Designed Shoes;Shoes;Core;DynaFit;2440;72996,97955
2021-09-01 00:00:00;10;Cone Stars;Designed Shoes;Shoes;Core;AirVent;1449;78286,51647
2021-09-01 00:00:00;11;Wave;Infinity Boot;Boot;Target;AeroKnit;49060;1078845,198
2021-09-01 00:00:00;12;Athena II;Infinity Boot;Boot;Target;LiteWeave;40520;1059202,726
2021-09-01 00:00:00;13;Hiking;Infinity Boot;Boot;Target;AeroKnit;40870;916325,5981
2021-09-01 00:00:00;14;Zeus;Infinity Boot;Boot;Target;LiteWeave;24188;633741,286
2021-09-01 00:00:00;15;Air;Infinity Boot;Boot;Target;LiteWeave;8178;152687,5693
2021-09-01 00:00:00;16;Nautical Classic;Innovation Shoes;Shoes;Core;AeroKnit;152221;3134239,182
2021-09-01 00:00:00;17;Nautical Max Force;Innovation Shoes;Shoes;Core;AeroKnit;135308;2691284,614
2021-09-01 00:00:00;19;Mandala Life;Innovation Shoes;Shoes;Core;AeroKnit;102423;2104795,041
2021-09-01 00:00:00;20;Merlin;Innovation Shoes;Shoes;Core;AeroKnit;95463;2277758,324
2021-09-01 00:00:00;21;Fusion;Innovation Shoes;Shoes;Core;LiteWeave;81446;1752722,217
2021-09-01 00:00:00;22;MachinaMetal;Metal Sandal;Sandals;Core;UltraFoam;332023;4615125,748
2021-09-01 00:00:00;23;SteelEngineer;Metal Sandal;Sandals;Core;NanoMesh;85052;1560714,9
2021-09-01 00:00:00;24;TitaniumTech;Metal Sandal;Sandals;Core;NanoMesh;108953;1941554,595
2021-09-01 00:00:00;25;AlloyInnovate;Metal Sandal;Sandals;Core;NanoMesh;44208;664896,2825
2021-09-01 00:00:00;26;SteelTech;Metal Shoes;Shoes;Core;NanoMesh;164697;2760321,788
2021-09-01 00:00:00;27;AlloyMaster;Metal Shoes;Shoes;Core;AeroKnit;118957;2446956,254
2021-09-01 00:00:00;28;MetalForge;Metal Shoes;Shoes;Core;NanoMesh;25585;500452,4262
2021-09-01 00:00:00;29;IronCraft;Metal Shoes;Shoes;Core;PowerKnit;18637;514955,0641
2021-09-01 00:00:00;30;TitaniumTech;Metal Shoes;Shoes;Core;NanoMesh;12517;351746,9442
2021-09-01 00:00:00;31;Nyc Urban;NYCs Shoes;Shoes;Core;LiteWeave;719;20216,20751
2021-09-01 00:00:00;34;Max;Price Sneakers;Sneakers;Core;UltraFoam;159571;1543055,646
2021-09-01 00:00:00;35;Classic Price;Price Sneakers;Sneakers;Core;UltraFoam;26497;281401,1407
2021-09-01 00:00:00;36;Hawaii;Price Sneakers;Sneakers;Core;AeroKnit;24064;414391,0031
2021-09-01 00:00:00;37;Top Sport;Price Sneakers;Sneakers;Core;AeroKnit;14242;185016,161
2021-09-01 00:00:00;38;Comfort;Universe Sandals;Sandals;Core;DuraFlex;17436;441493,9016
2021-09-01 00:00:00;39;Hawaii;Universe Sandals;Sandals;Core;NanoMesh;10072;242440,8938
2021-10-01 00:00:00;1;AeroJet;Aero Boot;Boot;Target;NanoMesh;25743;530567,2386
2021-10-01 00:00:00;2;FlyQuest;Aero Boot;Boot;Target;LiteWeave;22114;619192,4059
2021-10-01 00:00:00;3;AirVoyager;Aero Boot;Boot;Target;AeroKnit;10513;254633,9288
2021-10-01 00:00:00;4;Classic;Classic Sneaker;Sneaker;Target;PowerKnit;213533;4409471,173
2021-10-01 00:00:00;5;Brand Classic;Classic Sneaker;Sneaker;Target;PowerKnit;65726;1629353,808
2021-10-01 00:00:00;6;National Classic;Classic Sneaker;Sneaker;Target;BioSole;40086;812555,0787
2021-10-01 00:00:00;7;Hold Line;Designed Shoes;Shoes;Core;DynaFit;2915;54254,22326
2021-10-01 00:00:00;8;High Bys;Designed Shoes;Shoes;Core;DynaFit;2756;121408,873
2021-10-01 00:00:00;9;High Iris;Designed Shoes;Shoes;Core;DynaFit;2331;67714,08943
2021-10-01 00:00:00;10;Cone Stars;Designed Shoes;Shoes;Core;AirVent;1471;77681,0493
2021-10-01 00:00:00;11;Wave;Infinity Boot;Boot;Target;AeroKnit;50835;1139722,598
2021-10-01 00:00:00;12;Athena II;Infinity Boot;Boot;Target;LiteWeave;42487;1126348,111
2021-10-01 00:00:00;13;Hiking;Infinity Boot;Boot;Target;AeroKnit;42874;921363,9985
2021-10-01 00:00:00;14;Zeus;Infinity Boot;Boot;Target;LiteWeave;25197;605745,3774
2021-10-01 00:00:00;15;Air;Infinity Boot;Boot;Target;LiteWeave;8698;167098,2201
2021-10-01 00:00:00;16;Nautical Classic;Innovation Shoes;Shoes;Core;AeroKnit;165669;3407824,234
2021-10-01 00:00:00;17;Nautical Max Force;Innovation Shoes;Shoes;Core;AeroKnit;145458;2858268,171
2021-10-01 00:00:00;19;Mandala Life;Innovation Shoes;Shoes;Core;AeroKnit;107892;2197772,326
2021-10-01 00:00:00;20;Merlin;Innovation Shoes;Shoes;Core;AeroKnit;105313;2344286,44
2021-10-01 00:00:00;21;Fusion;Innovation Shoes;Shoes;Core;LiteWeave;88234;2045266,922
2021-10-01 00:00:00;22;MachinaMetal;Metal Sandal;Sandals;Core;UltraFoam;370330;5154998,87
2021-10-01 00:00:00;23;SteelEngineer;Metal Sandal;Sandals;Core;NanoMesh;87211;1705863,861
2021-10-01 00:00:00;24;TitaniumTech;Metal Sandal;Sandals;Core;NanoMesh;121910;2002986,911
2021-10-01 00:00:00;25;AlloyInnovate;Metal Sandal;Sandals;Core;NanoMesh;49529;744917,4351
2021-10-01 00:00:00;26;SteelTech;Metal Shoes;Shoes;Core;NanoMesh;189767;3191891,114
2021-10-01 00:00:00;27;AlloyMaster;Metal Shoes;Shoes;Core;AeroKnit;133052;2710271,878
2021-10-01 00:00:00;28;MetalForge;Metal Shoes;Shoes;Core;NanoMesh;28075;548312,9115
2021-10-01 00:00:00;29;IronCraft;Metal Shoes;Shoes;Core;PowerKnit;20866;569225,634
2021-10-01 00:00:00;30;TitaniumTech;Metal Shoes;Shoes;Core;NanoMesh;13968;385679,8978
2021-10-01 00:00:00;31;Nyc Urban;NYCs Shoes;Shoes;Core;LiteWeave;472;14791,93707
2021-10-01 00:00:00;34;Max;Price Sneakers;Sneakers;Core;UltraFoam;167749;1612069,05
2021-10-01 00:00:00;35;Classic Price;Price Sneakers;Sneakers;Core;UltraFoam;34444;369241,7537
2021-10-01 00:00:00;36;Hawaii;Price Sneakers;Sneakers;Core;AeroKnit;25485;453638,4758
2021-10-01 00:00:00;37;Top Sport;Price Sneakers;Sneakers;Core;AeroKnit;15034;194550,8348
2021-10-01 00:00:00;38;Comfort;Universe Sandals;Sandals;Core;DuraFlex;22147;677056,3623
2021-10-01 00:00:00;39;Hawaii;Universe Sandals;Sandals;Core;NanoMesh;12778;303353,2823
2021-11-01 00:00:00;1;AeroJet;Aero Boot;Boot;Target;NanoMesh;33704;643079,6977
2021-11-01 00:00:00;2;FlyQuest;Aero Boot;Boot;Target;LiteWeave;28242;837950,2785
2021-11-01 00:00:00;3;AirVoyager;Aero Boot;Boot;Target;AeroKnit;14815;335125,0435
2021-11-01 00:00:00;4;Classic;Classic Sneaker;Sneaker;Target;PowerKnit;219879;4529509,024
2021-11-01 00:00:00;5;Brand Classic;Classic Sneaker;Sneaker;Target;PowerKnit;67495;1688747,645
2021-11-01 00:00:00;6;National Classic;Classic Sneaker;Sneaker;Target;BioSole;38833;789870,0868
2021-11-01 00:00:00;7;Hold Line;Designed Shoes;Shoes;Core;DynaFit;4596;72307,83099
2021-11-01 00:00:00;8;High Bys;Designed Shoes;Shoes;Core;DynaFit;4287;182212,8421
2021-11-01 00:00:00;9;High Iris;Designed Shoes;Shoes;Core;DynaFit;3598;118161,3984
2021-11-01 00:00:00;10;Cone Stars;Designed Shoes;Shoes;Core;AirVent;1885;101818,253
2021-11-01 00:00:00;11;Wave;Infinity Boot;Boot;Target;AeroKnit;56955;1292889,828
2021-11-01 00:00:00;12;Athena II;Infinity Boot;Boot;Target;LiteWeave;47795;1290956,657
2021-11-01 00:00:00;13;Hiking;Infinity Boot;Boot;Target;AeroKnit;47037;1092687,077
2021-11-01 00:00:00;14;Zeus;Infinity Boot;Boot;Target;LiteWeave;28302;737847,1141
2021-11-01 00:00:00;15;Air;Infinity Boot;Boot;Target;LiteWeave;9738;188333,068
2021-11-01 00:00:00;16;Nautical Classic;Innovation Shoes;Shoes;Core;AeroKnit;193336;4033001,279
2021-11-01 00:00:00;17;Nautical Max Force;Innovation Shoes;Shoes;Core;AeroKnit;166106;3265652,541
2021-11-01 00:00:00;19;Mandala Life;Innovation Shoes;Shoes;Core;AeroKnit;124292;2566632,165
2021-11-01 00:00:00;20;Merlin;Innovation Shoes;Shoes;Core;AeroKnit;121593;2863536,841
2021-11-01 00:00:00;21;Fusion;Innovation Shoes;Shoes;Core;LiteWeave;102885;2399299,768
2021-11-01 00:00:00;22;MachinaMetal;Metal Sandal;Sandals;Core;UltraFoam;390460;5509399,327
2021-11-01 00:00:00;23;SteelEngineer;Metal Sandal;Sandals;Core;NanoMesh;86084;1643345,122
2021-11-01 00:00:00;24;TitaniumTech;Metal Sandal;Sandals;Core;NanoMesh;128010;2287556,1
2021-11-01 00:00:00;25;AlloyInnovate;Metal Sandal;Sandals;Core;NanoMesh;52385;787881,2894
2021-11-01 00:00:00;26;SteelTech;Metal Shoes;Shoes;Core;NanoMesh;220165;3709787,82
2021-11-01 00:00:00;27;AlloyMaster;Metal Shoes;Shoes;Core;AeroKnit;143687;2981515,5
2021-11-01 00:00:00;28;MetalForge;Metal Shoes;Shoes;Core;NanoMesh;29527;579634,5266
2021-11-01 00:00:00;29;IronCraft;Metal Shoes;Shoes;Core;PowerKnit;22376;605512,0495
2021-11-01 00:00:00;30;TitaniumTech;Metal Shoes;Shoes;Core;NanoMesh;14769;401426,2623
2021-11-01 00:00:00;31;Nyc Urban;NYCs Shoes;Shoes;Core;LiteWeave;511;16295,83022
2021-11-01 00:00:00;34;Max;Price Sneakers;Sneakers;Core;UltraFoam;179684;1732153,814
2021-11-01 00:00:00;35;Classic Price;Price Sneakers;Sneakers;Core;UltraFoam;41235;443696,7191
2021-11-01 00:00:00;36;Hawaii;Price Sneakers;Sneakers;Core;AeroKnit;27720;479562,3254
2021-11-01 00:00:00;37;Top Sport;Price Sneakers;Sneakers;Core;AeroKnit;16248;215612,0672
2021-11-01 00:00:00;38;Comfort;Universe Sandals;Sandals;Core;DuraFlex;25260;482215,9351
2021-11-01 00:00:00;39;Hawaii;Universe Sandals;Sandals;Core;NanoMesh;14890;359763,7958
2021-11-01 00:00:00;1;AeroJet;Aero Boot;Boot;Target;NanoMesh;41066;783555,2797
2021-11-01 00:00:00;2;FlyQuest;Aero Boot;Boot;Target;LiteWeave;35270;1046477,787
2021-11-01 00:00:00;3;AirVoyager;Aero Boot;Boot;Target;AeroKnit;19100;432062,5327
2021-11-01 00:00:00;4;Classic;Classic Sneaker;Sneaker;Target;PowerKnit;222904;4591833,234
2021-11-01 00:00:00;5;Brand Classic;Classic Sneaker;Sneaker;Target;PowerKnit;68704;1718977,296
2021-11-01 00:00:00;6;National Classic;Classic Sneaker;Sneaker;Target;BioSole;40796;829800,4493
2021-11-01 00:00:00;7;Hold Line;Designed Shoes;Shoes;Core;DynaFit;6013;94592,299
2021-11-01 00:00:00;8;High Bys;Designed Shoes;Shoes;Core;DynaFit;5279;224358,0443
2021-11-01 00:00:00;9;High Iris;Designed Shoes;Shoes;Core;DynaFit;4604;151200,5579
2021-11-01 00:00:00;10;Cone Stars;Designed Shoes;Shoes;Core;AirVent;2064;111462,9077
2021-11-01 00:00:00;11;Wave;Infinity Boot;Boot;Target;AeroKnit;57877;1313828,631
2021-11-01 00:00:00;12;Athena II;Infinity Boot;Boot;Target;LiteWeave;47892;1293569,718
2021-11-01 00:00:00;13;Hiking;Infinity Boot;Boot;Target;AeroKnit;48253;1120920,325
2021-11-01 00:00:00;14;Zeus;Infinity Boot;Boot;Target;LiteWeave;29234;762149,8578
2021-11-01 00:00:00;15;Air;Infinity Boot;Boot;Target;LiteWeave;9942;192279,1809
2021-11-01 00:00:00;16;Nautical Classic;Innovation Shoes;Shoes;Core;AeroKnit;214019;4464442,976
2021-11-01 00:00:00;17;Nautical Max Force;Innovation Shoes;Shoes;Core;AeroKnit;192614;3786794,477
2021-11-01 00:00:00;19;Mandala Life;Innovation Shoes;Shoes;Core;AeroKnit;144029;2974217,721
2021-11-01 00:00:00;20;Merlin;Innovation Shoes;Shoes;Core;AeroKnit;135681;3195302,872
2021-11-01 00:00:00;21;Fusion;Innovation Shoes;Shoes;Core;LiteWeave;116343;2713120,492
2021-11-01 00:00:00;22;MachinaMetal;Metal Sandal;Sandals;Core;UltraFoam;368941;5205768,299
2021-11-01 00:00:00;23;SteelEngineer;Metal Sandal;Sandals;Core;NanoMesh;85843;1638757,676
2021-11-01 00:00:00;24;TitaniumTech;Metal Sandal;Sandals;Core;NanoMesh;121581;2172666,215
2021-11-01 00:00:00;25;AlloyInnovate;Metal Sandal;Sandals;Core;NanoMesh;50044;752664,3883
2021-11-01 00:00:00;26;SteelTech;Metal Shoes;Shoes;Core;NanoMesh;236112;3978492,69
2021-11-01 00:00:00;27;AlloyMaster;Metal Shoes;Shoes;Core;AeroKnit;134579;2792530,515
2021-11-01 00:00:00;28;MetalForge;Metal Shoes;Shoes;Core;NanoMesh;28149;552570,196
2021-11-01 00:00:00;29;IronCraft;Metal Shoes;Shoes;Core;PowerKnit;21823;590538,791
2021-11-01 00:00:00;30;TitaniumTech;Metal Shoes;Shoes;Core;NanoMesh;13968;379655,3704
2021-11-01 00:00:00;31;Nyc Urban;NYCs Shoes;Shoes;Core;LiteWeave;449;14326,40048
2021-11-01 00:00:00;34;Max;Price Sneakers;Sneakers;Core;UltraFoam;193078;1861273,218
2021-11-01 00:00:00;35;Classic Price;Price Sneakers;Sneakers;Core;UltraFoam;48880;525954,1982
2021-11-01 00:00:00;36;Hawaii;Price Sneakers;Sneakers;Core;AeroKnit;28954;500914,1752
2021-11-01 00:00:00;37;Top Sport;Price Sneakers;Sneakers;Core;AeroKnit;17451;231576,4183
2021-11-01 00:00:00;38;Comfort;Universe Sandals;Sandals;Core;DuraFlex;25662;489905,4371
2021-11-01 00:00:00;39;Hawaii;Universe Sandals;Sandals;Core;NanoMesh;15369;371325,3237
2021-12-01 00:00:00;1;AeroJet;Aero Boot;Boot;Target;NanoMesh;38517;734920,7521
2021-12-01 00:00:00;2;FlyQuest;Aero Boot;Boot;Target;LiteWeave;33418;991534,9013
2021-12-01 00:00:00;3;AirVoyager;Aero Boot;Boot;Target;AeroKnit;18738;423860,9984
2021-12-01 00:00:00;4;Classic;Classic Sneaker;Sneaker;Target;PowerKnit;169082;3483099,96
2021-12-01 00:00:00;5;Brand Classic;Classic Sneaker;Sneaker;Target;PowerKnit;52198;1305998,219
2021-12-01 00:00:00;6;National Classic;Classic Sneaker;Sneaker;Target;BioSole;32546;661993,2927
2021-12-01 00:00:00;7;Hold Line;Designed Shoes;Shoes;Core;DynaFit;6239;98153,01292
2021-12-01 00:00:00;8;High Bys;Designed Shoes;Shoes;Core;DynaFit;5451;231672,5008
2021-12-01 00:00:00;9;High Iris;Designed Shoes;Shoes;Core;DynaFit;4715;154866,4197
2021-12-01 00:00:00;10;Cone Stars;Designed Shoes;Shoes;Core;AirVent;2040;110181,0232
2021-12-01 00:00:00;11;Wave;Infinity Boot;Boot;Target;AeroKnit;52724;1196847,61
2021-12-01 00:00:00;12;Athena II;Infinity Boot;Boot;Target;LiteWeave;43210;1167127,569
2021-12-01 00:00:00;13;Hiking;Infinity Boot;Boot;Target;AeroKnit;44005;1022254,95
2021-12-01 00:00:00;14;Zeus;Infinity Boot;Boot;Target;LiteWeave;26409;688499,9706
2021-12-01 00:00:00;15;Air;Infinity Boot;Boot;Target;LiteWeave;8837;170916,2445
2021-12-01 00:00:00;16;Nautical Classic;Innovation Shoes;Shoes;Core;AeroKnit;197060;4110690,653
2021-12-01 00:00:00;17;Nautical Max Force;Innovation Shoes;Shoes;Core;AeroKnit;178951;3518178,474
2021-12-01 00:00:00;19;Mandala Life;Innovation Shoes;Shoes;Core;AeroKnit;134940;2786524,776
2021-12-01 00:00:00;20;Merlin;Innovation Shoes;Shoes;Core;AeroKnit;124930;2942106,934
2021-12-01 00:00:00;21;Fusion;Innovation Shoes;Shoes;Core;LiteWeave;108577;2532025,97
2021-12-01 00:00:00;22;MachinaMetal;Metal Sandal;Sandals;Core;UltraFoam;321206;4532223,03
2021-12-01 00:00:00;23;SteelEngineer;Metal Sandal;Sandals;Core;NanoMesh;85744;1636865,872
2021-12-01 00:00:00;24;TitaniumTech;Metal Sandal;Sandals;Core;NanoMesh;105836;1891299,622
2021-12-01 00:00:00;25;AlloyInnovate;Metal Sandal;Sandals;Core;NanoMesh;44481;669004,9446
2021-12-01 00:00:00;26;SteelTech;Metal Shoes;Shoes;Core;NanoMesh;220143;3709417,983
2021-12-01 00:00:00;27;AlloyMaster;Metal Shoes;Shoes;Core;AeroKnit;117871;2445837,166
2021-12-01 00:00:00;28;MetalForge;Metal Shoes;Shoes;Core;NanoMesh;25642;503364,0033
2021-12-01 00:00:00;29;IronCraft;Metal Shoes;Shoes;Core;PowerKnit;19246;520808,8817
2021-12-01 00:00:00;30;TitaniumTech;Metal Shoes;Shoes;Core;NanoMesh;12503;339836,3759
2021-12-01 00:00:00;31;Nyc Urban;NYCs Shoes;Shoes;Core;LiteWeave;258;8237,980497
2021-12-01 00:00:00;34;Max;Price Sneakers;Sneakers;Core;UltraFoam;181887;1753398,516
2021-12-01 00:00:00;35;Classic Price;Price Sneakers;Sneakers;Core;UltraFoam;46666;502132,7544
2021-12-01 00:00:00;36;Hawaii;Price Sneakers;Sneakers;Core;AeroKnit;27593;477361,136
2021-12-01 00:00:00;37;Top Sport;Price Sneakers;Sneakers;Core;AeroKnit;16530;219363,5629
2021-12-01 00:00:00;38;Comfort;Universe Sandals;Sandals;Core;DuraFlex;20144;384554,2246
2021-12-01 00:00:00;39;Hawaii;Universe Sandals;Sandals;Core;NanoMesh;12142;293371,4943
2022-01-01 00:00:00;1;AeroJet;Aero Boot;Boot;Target;NanoMesh;29832;569197,777
2022-01-01 00:00:00;2;FlyQuest;Aero Boot;Boot;Target;LiteWeave;26961;799958,6901
2022-01-01 00:00:00;3;AirVoyager;Aero Boot;Boot;Target;AeroKnit;15439;349231,0857
2022-01-01 00:00:00;4;Classic;Classic Sneaker;Sneaker;Target;PowerKnit;149614;3082053,168
2022-01-01 00:00:00;5;Brand Classic;Classic Sneaker;Sneaker;Target;PowerKnit;46398;1160883,64
2022-01-01 00:00:00;6;National Classic;Classic Sneaker;Sneaker;Target;BioSole;31324;637140,2826
2022-01-01 00:00:00;7;Hold Line;Designed Shoes;Shoes;Core;DynaFit;4767;74988,36843
